label,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
sinistra,0.170851,0.569236,-1.460093,0.999481,0.183495,0.496204,-1.425193,0.999148,0.200041,0.486864,-1.425167,0.999283,0.219073,0.4761,-1.424822,0.99912,0.141227,0.520853,-1.397046,0.998976,0.127149,0.529432,-1.396982,0.999022,0.114463,0.537133,-1.396721,0.998795,0.287414,0.47432,-1.064016,0.999257,0.113233,0.553891,-0.922477,0.999159,0.219595,0.611874,-1.314047,0.999803,0.167011,0.649936,-1.273145,0.999683,0.549871,0.773654,-0.737263,0.999634,0.087214,0.849774,-0.62804,0.999472,0.763601,1.035186,-0.685227,0.795823,-0.021331,1.263553,-0.47918,0.748555,0.853394,1.470306,-1.075558,0.143196,-0.030168,1.639032,-0.782237,0.090603,0.908581,1.586604,-1.187787,0.095549,-0.060486,1.773322,-0.882907,0.065957,0.848081,1.615237,-1.307469,0.150746,-0.005437,1.791245,-1.02006,0.100923,0.822954,1.575417,-1.143508,0.150358,0.010414,1.740297,-0.859099,0.101172,0.518434,1.588349,0.003982,0.001795,0.228747,1.626099,0.006278,0.001945,0.559063,2.240947,-0.154719,0.008797,0.276916,2.261678,-0.154515,0.011704,0.599666,2.797521,0.546687,0.004198,0.322932,2.846323,0.324776,0.005778,0.615552,2.894226,0.613167,0.002692,0.326683,2.946149,0.361207,0.004418,0.56861,2.968354,0.241669,0.00425,0.366017,3.018057,-0.062868,0.004575
sinistra,0.170785,0.568716,-1.422881,0.999488,0.183484,0.496162,-1.387246,0.999155,0.200048,0.486865,-1.387298,0.999291,0.219115,0.476114,-1.386952,0.999126,0.141197,0.520627,-1.356207,0.998978,0.127121,0.529132,-1.356108,0.999024,0.114432,0.536719,-1.355851,0.998793,0.286805,0.474337,-1.033954,0.999263,0.113207,0.553199,-0.876856,0.999158,0.219512,0.611309,-1.278901,0.999806,0.166899,0.649332,-1.234278,0.999685,0.549744,0.773681,-0.726075,0.999637,0.087206,0.849806,-0.5873,0.999473,0.7628,1.034949,-0.693521,0.795493,-0.018655,1.259636,-0.470407,0.748639,0.858236,1.474563,-1.124658,0.138444,-0.03031,1.637646,-0.787154,0.088117,0.916757,1.593472,-1.244006,0.092384,-0.060642,1.772917,-0.892811,0.064119,0.855556,1.624344,-1.368215,0.146478,-0.005608,1.791018,-1.03821,0.098461,0.829626,1.581869,-1.195175,0.145803,0.010201,1.74016,-0.869127,0.098584,0.518458,1.588757,0.000105,0.001836,0.228925,1.626895,0.010252,0.001973,0.55977,2.247219,-0.17546,0.009049,0.27794,2.262069,-0.167087,0.011887,0.607595,2.808657,0.471447,0.004325,0.330785,2.846304,0.309168,0.005841,0.626899,2.905838,0.531468,0.002711,0.336967,2.945953,0.344586,0.004428,0.571461,2.979854,0.131366,0.004371,0.37118,3.017937,-0.082732,0.004621
sinistra,0.171085,0.566893,-1.440343,0.99948,0.183577,0.495393,-1.399083,0.999145,0.200261,0.485933,-1.399051,0.999283,0.219583,0.475035,-1.398689,0.999117,0.141304,0.520015,-1.374935,0.998966,0.127199,0.528523,-1.374884,0.999013,0.114434,0.536297,-1.374629,0.998779,0.287059,0.474013,-1.039119,0.999253,0.113161,0.553202,-0.895699,0.999149,0.220332,0.609006,-1.28846,0.999803,0.16695,0.647865,-1.252149,0.999681,0.549642,0.773455,-0.722052,0.999636,0.086814,0.851009,-0.61017,0.999461,0.765891,1.025589,-0.663931,0.79354,-0.019753,1.261651,-0.482555,0.747261,0.857759,1.467349,-1.088567,0.136894,-0.030406,1.639036,-0.791541,0.0878,0.915879,1.586251,-1.205045,0.091512,-0.060788,1.773703,-0.897021,0.06397,0.854,1.617445,-1.329199,0.145167,-0.006042,1.791663,-1.040779,0.098117,0.828302,1.576015,-1.159055,0.144596,0.009918,1.740959,-0.872954,0.098359,0.518411,1.58853,0.003601,0.001835,0.228661,1.626987,0.006702,0.001954,0.559691,2.247137,-0.164272,0.009015,0.277813,2.26241,-0.167329,0.011755,0.606811,2.808278,0.480898,0.004339,0.329737,2.846158,0.307115,0.005779,0.626525,2.905055,0.539206,0.002728,0.335802,2.945752,0.3425,0.004406,0.571148,2.979835,0.134603,0.004369,0.370785,3.018351,-0.085797,0.004571
sinistra,0.171179,0.566283,-1.43965,0.999475,0.183628,0.495218,-1.399883,0.999137,0.20046,0.485678,-1.399913,0.999279,0.220102,0.474659,-1.399567,0.999112,0.141308,0.519793,-1.37333,0.998949,0.127189,0.528319,-1.373269,0.998995,0.114326,0.536128,-1.37304,0.998755,0.287228,0.473803,-1.0395,0.999249,0.112996,0.553148,-0.891722,0.99913,0.22072,0.608051,-1.289684,0.999802,0.167035,0.647714,-1.250706,0.999674,0.549419,0.773529,-0.723546,0.999632,0.086591,0.851166,-0.606445,0.999446,0.758906,1.029618,-0.668622,0.79127,-0.019417,1.264464,-0.476849,0.745075,0.856312,1.474027,-1.088851,0.132415,-0.023868,1.645962,-0.790519,0.08463,0.914096,1.593452,-1.205107,0.088632,-0.051878,1.783051,-0.894322,0.061655,0.85305,1.623514,-1.328979,0.141071,0.002652,1.800949,-1.03344,0.094811,0.827544,1.581423,-1.159047,0.14034,0.01735,1.748202,-0.869219,0.094938,0.51775,1.595208,0.003338,0.001846,0.227558,1.633187,0.006969,0.001954,0.557214,2.259406,-0.146321,0.009318,0.276273,2.271294,-0.147713,0.012023,0.602142,2.822433,0.529328,0.004493,0.325524,2.849731,0.367893,0.005864,0.620847,2.920658,0.592288,0.002788,0.331053,2.948388,0.408165,0.004435,0.566497,2.993977,0.188521,0.004485,0.366664,3.023216,-0.016841,0.00461
sinistra,0.169649,0.566255,-1.414773,0.999497,0.182249,0.494951,-1.377876,0.999171,0.198702,0.485321,-1.377805,0.999308,0.217538,0.474322,-1.377427,0.99915,0.140715,0.519781,-1.347742,0.998991,0.126904,0.528318,-1.347666,0.999035,0.114262,0.536124,-1.347367,0.998804,0.285993,0.47366,-1.035515,0.999283,0.11332,0.553201,-0.876769,0.999161,0.21939,0.607759,-1.275983,0.999812,0.165541,0.646271,-1.232026,0.99969,0.550535,0.774724,-0.724645,0.99965,0.08711,0.851166,-0.602017,0.999467,0.765005,1.031539,-0.662018,0.793508,-0.018569,1.268842,-0.45962,0.742696,0.857417,1.474132,-1.031587,0.13608,-0.023303,1.64441,-0.760288,0.086458,0.916366,1.592139,-1.142016,0.090864,-0.052344,1.777351,-0.864408,0.063095,0.854299,1.623168,-1.264057,0.144684,0.00229,1.795444,-0.994918,0.096985,0.828227,1.581463,-1.101215,0.144141,0.017827,1.744986,-0.837081,0.09735,0.515917,1.595913,0.002867,0.001745,0.22511,1.633144,0.007571,0.001848,0.552749,2.258627,-0.116183,0.00895,0.272782,2.270511,-0.123541,0.011635,0.594924,2.817986,0.643185,0.004348,0.315779,2.847813,0.387728,0.005713,0.613823,2.914475,0.719177,0.002708,0.319958,2.946942,0.428649,0.004352,0.557269,2.988748,0.360228,0.004319,0.353781,3.019318,0.013759,0.004475
sinistra,0.17163,0.562844,-1.511259,0.999505,0.183598,0.492025,-1.466262,0.999184,0.200076,0.481838,-1.4661,0.999316,0.218743,0.470374,-1.465835,0.99916,0.141395,0.518047,-1.445994,0.999015,0.127483,0.526803,-1.446005,0.999059,0.114889,0.534745,-1.445734,0.998838,0.286392,0.471523,-1.086578,0.999284,0.113232,0.552943,-0.970564,0.999188,0.221951,0.603583,-1.357593,0.999814,0.166683,0.643267,-1.325748,0.999698,0.550381,0.774321,-0.732459,0.999651,0.086361,0.851332,-0.686606,0.999478,0.769771,1.022103,-0.638042,0.78933,-0.033561,1.27077,-0.520748,0.745819,0.879245,1.468282,-1.001489,0.133959,-0.02537,1.647583,-0.772644,0.088676,0.944983,1.584105,-1.105612,0.089342,-0.05282,1.780599,-0.871689,0.064361,0.884256,1.617195,-1.239729,0.14246,0.001749,1.797672,-1.001286,0.098502,0.855413,1.577667,-1.074606,0.142067,0.017567,1.747518,-0.845512,0.098932,0.514196,1.592704,0.009577,0.001684,0.224275,1.631965,0.000608,0.001787,0.55218,2.254165,-0.093075,0.008656,0.272762,2.269426,-0.125388,0.011324,0.591799,2.803009,0.656031,0.004236,0.314971,2.841746,0.379338,0.005558,0.607958,2.897275,0.72918,0.002659,0.317588,2.93881,0.418855,0.00426,0.557502,2.969494,0.36339,0.004205,0.355263,3.010948,-0.001809,0.004361
sinistra,0.171624,0.562967,-1.478299,0.999504,0.183598,0.492119,-1.439223,0.999181,0.200085,0.482002,-1.439156,0.999314,0.218764,0.470609,-1.438906,0.999154,0.141374,0.518078,-1.415525,0.999012,0.12744,0.526846,-1.415513,0.999056,0.114842,0.534785,-1.415249,0.998832,0.286399,0.471679,-1.070337,0.999282,0.113217,0.552939,-0.942785,0.999189,0.221902,0.603935,-1.326827,0.999815,0.166686,0.643729,-1.290841,0.9997,0.549264,0.774161,-0.727501,0.999652,0.086403,0.850577,-0.653754,0.999485,0.767961,1.022588,-0.641935,0.788483,-0.033265,1.265431,-0.517776,0.744847,0.87697,1.470538,-1.042423,0.132274,-0.027325,1.643501,-0.802221,0.087161,0.941325,1.587585,-1.153953,0.088211,-0.054842,1.777091,-0.907311,0.063252,0.881027,1.61967,-1.286531,0.140824,-0.000899,1.794356,-1.039289,0.096891,0.852839,1.579669,-1.114769,0.14031,0.014834,1.743915,-0.87641,0.097189,0.513853,1.589687,0.008573,0.001705,0.224346,1.628658,0.001479,0.001819,0.551638,2.233345,-0.120725,0.008726,0.27265,2.248198,-0.138901,0.011396,0.591341,2.787589,0.581079,0.004286,0.315135,2.82756,0.346146,0.005631,0.607596,2.882418,0.647174,0.002686,0.318175,2.925941,0.382244,0.004325,0.557016,2.956783,0.269491,0.004256,0.355184,2.997546,-0.040324,0.004419
sinistra,0.171703,0.56296,-1.477631,0.999476,0.183648,0.492143,-1.439115,0.999138,0.200288,0.482045,-1.439112,0.999279,0.219381,0.470692,-1.438861,0.999109,0.141433,0.518078,-1.413803,0.998956,0.127481,0.526842,-1.413777,0.999003,0.114842,0.534789,-1.413529,0.998764,0.28713,0.471981,-1.071589,0.999249,0.113198,0.552987,-0.939618,0.999145,0.222083,0.603958,-1.326719,0.999804,0.166706,0.643766,-1.289167,0.999682,0.548749,0.774333,-0.73223,0.999633,0.086273,0.850593,-0.653462,0.999462,0.767711,1.022668,-0.664172,0.786018,-0.026823,1.265375,-0.515436,0.74342,0.876067,1.47502,-1.082444,0.129951,-0.026581,1.644038,-0.808528,0.085334,0.939986,1.592809,-1.199807,0.086857,-0.054638,1.778432,-0.913876,0.062023,0.879076,1.622904,-1.330874,0.138763,-0.001168,1.795651,-1.053027,0.095171,0.851211,1.582408,-1.154618,0.138227,0.014636,1.744786,-0.885232,0.095347,0.513851,1.591391,0.007231,0.001775,0.224473,1.630006,0.002759,0.001894,0.551629,2.237253,-0.1216,0.009072,0.272652,2.253894,-0.132148,0.011822,0.59131,2.791686,0.585291,0.004387,0.315248,2.831744,0.373058,0.005753,0.607574,2.886211,0.652924,0.002742,0.318418,2.929359,0.411821,0.004389,0.556994,2.961799,0.271836,0.004357,0.355277,3.002563,-0.015629,0.004511
sinistra,0.171807,0.563024,-1.447979,0.999498,0.183748,0.492329,-1.411335,0.999171,0.200385,0.482345,-1.411221,0.999305,0.219488,0.471201,-1.410887,0.999143,0.141537,0.51819,-1.387599,0.999,0.127519,0.526975,-1.387553,0.999045,0.114845,0.534957,-1.387262,0.998819,0.287173,0.472903,-1.057513,0.999275,0.113131,0.553262,-0.930533,0.99918,0.22214,0.604124,-1.302478,0.99981,0.166722,0.643925,-1.266431,0.999692,0.549384,0.775386,-0.732372,0.999638,0.086368,0.850581,-0.653497,0.999473,0.767831,1.023118,-0.676707,0.789558,-0.026846,1.264573,-0.549338,0.747255,0.871046,1.47821,-1.082301,0.141484,-0.034645,1.643973,-0.8493,0.090285,0.932062,1.596274,-1.198951,0.094454,-0.068595,1.77837,-0.959539,0.065745,0.8681,1.627196,-1.328408,0.148816,-0.013113,1.795676,-1.088699,0.10053,0.840699,1.587793,-1.15432,0.149165,0.006115,1.745161,-0.924833,0.101102,0.514242,1.591432,0.009502,0.001815,0.224812,1.629723,0.000455,0.001945,0.551162,2.232643,-0.117075,0.009018,0.272471,2.249156,-0.132907,0.01181,0.587009,2.789196,0.583866,0.004405,0.313842,2.831512,0.327933,0.005842,0.602162,2.883227,0.651095,0.002744,0.316998,2.929383,0.362032,0.004403,0.554685,2.961428,0.275279,0.004375,0.352797,3.002772,-0.052348,0.004582
sinistra,0.171971,0.563043,-1.4427,0.999497,0.183833,0.492387,-1.405109,0.999169,0.200486,0.482435,-1.404999,0.999304,0.219613,0.471296,-1.40467,0.999141,0.141741,0.518186,-1.380804,0.998999,0.127721,0.526948,-1.380766,0.999045,0.114977,0.534916,-1.380479,0.998821,0.287131,0.472911,-1.045353,0.999274,0.113205,0.553166,-0.91557,0.999182,0.222168,0.604209,-1.295259,0.999811,0.166977,0.643969,-1.258599,0.999694,0.548996,0.775246,-0.719524,0.999643,0.086221,0.85074,-0.628262,0.999479,0.764471,1.022393,-0.653425,0.789721,-0.026044,1.266141,-0.507814,0.745903,0.862789,1.470634,-1.061277,0.140266,-0.033729,1.644041,-0.837222,0.089686,0.920558,1.587494,-1.176359,0.09357,-0.067274,1.778276,-0.948415,0.065379,0.857872,1.617946,-1.305015,0.147671,-0.012416,1.795632,-1.08049,0.099984,0.832047,1.578759,-1.132621,0.1479,0.006619,1.745118,-0.913581,0.100477,0.51424,1.589972,0.007533,0.001778,0.224805,1.628957,0.00254,0.001901,0.551151,2.235292,-0.158362,0.008985,0.272059,2.249654,-0.152556,0.011703,0.587349,2.790563,0.542581,0.004378,0.314012,2.832129,0.319888,0.005794,0.602906,2.884249,0.609922,0.002731,0.317591,2.930012,0.354851,0.004399,0.55467,2.96302,0.22897,0.004348,0.352777,3.003412,-0.06641,0.004548
sinistra,0.172041,0.562871,-1.43367,0.999492,0.18396,0.492352,-1.396255,0.999162,0.200711,0.482456,-1.396223,0.999299,0.219975,0.471321,-1.395866,0.999135,0.141888,0.517838,-1.369712,0.998984,0.127876,0.526489,-1.369653,0.999031,0.115058,0.534382,-1.369395,0.998801,0.287139,0.473064,-1.036669,0.999269,0.113229,0.552528,-0.896942,0.999165,0.222179,0.60423,-1.286397,0.99981,0.167023,0.643841,-1.247275,0.99969,0.548407,0.775261,-0.714206,0.999643,0.086077,0.849756,-0.609883,0.999476,0.758373,1.022914,-0.65536,0.790092,-0.025936,1.262785,-0.486475,0.745628,0.856187,1.475337,-1.072554,0.1383,-0.03514,1.641083,-0.829735,0.087838,0.912561,1.594479,-1.190444,0.092377,-0.068683,1.77554,-0.939181,0.064069,0.850847,1.622947,-1.316552,0.146142,-0.015146,1.793205,-1.075735,0.098221,0.825817,1.58239,-1.143437,0.14614,0.003275,1.742409,-0.907485,0.098561,0.512852,1.589992,0.007465,0.001817,0.223716,1.628574,0.002606,0.001941,0.548373,2.235523,-0.15878,0.00904,0.267942,2.24987,-0.156295,0.011745,0.583118,2.79067,0.536988,0.00439,0.307278,2.832169,0.31612,0.005795,0.598606,2.884308,0.60365,0.00275,0.309949,2.9301,0.351398,0.00441,0.549441,2.962373,0.225782,0.004363,0.346501,3.00309,-0.070434,0.004548
sinistra,0.172066,0.562897,-1.539784,0.999496,0.184008,0.492355,-1.499139,0.99917,0.200766,0.482475,-1.498974,0.999304,0.220044,0.471352,-1.498642,0.999142,0.141905,0.517805,-1.478139,0.999003,0.127884,0.52646,-1.478136,0.99905,0.115064,0.534354,-1.477881,0.998827,0.28735,0.473078,-1.11638,0.999273,0.113247,0.552498,-0.999804,0.999181,0.22218,0.604307,-1.382366,0.99981,0.167039,0.643911,-1.350079,0.999692,0.548388,0.774884,-0.751912,0.999643,0.085839,0.848911,-0.695616,0.999478,0.762925,1.017052,-0.656926,0.789733,-0.026122,1.262312,-0.55619,0.746373,0.856846,1.472536,-1.054441,0.138913,-0.038313,1.638889,-0.847469,0.089086,0.913085,1.591608,-1.163642,0.092851,-0.07289,1.771284,-0.949762,0.065068,0.851091,1.620651,-1.292529,0.146864,-0.020405,1.789503,-1.088194,0.099548,0.826096,1.580518,-1.125534,0.147009,-0.001327,1.739738,-0.92433,0.100084,0.513036,1.586427,0.012949,0.00183,0.223781,1.625802,-0.002856,0.001953,0.549366,2.233916,-0.151143,0.00887,0.268218,2.250356,-0.156039,0.011607,0.582846,2.785448,0.557609,0.004311,0.306744,2.833917,0.297695,0.005759,0.597382,2.87796,0.626814,0.00273,0.308671,2.931653,0.330646,0.00439,0.549939,2.955666,0.258728,0.004308,0.346666,3.004654,-0.101617,0.004538
sinistra,0.171017,0.56289,-1.484044,0.999512,0.183554,0.492322,-1.45142,0.999193,0.200353,0.482491,-1.45136,0.999324,0.219703,0.471379,-1.450893,0.999167,0.141465,0.517535,-1.418681,0.999025,0.127534,0.526099,-1.418561,0.99907,0.114846,0.533833,-1.418236,0.998849,0.287041,0.473099,-1.102808,0.999297,0.113219,0.551687,-0.937352,0.999196,0.220832,0.604528,-1.341319,0.999817,0.166315,0.643888,-1.294403,0.999703,0.5483,0.774932,-0.751457,0.999658,0.085795,0.848431,-0.638262,0.999498,0.759924,1.018367,-0.709056,0.794343,-0.027073,1.257837,-0.519576,0.748788,0.856763,1.47988,-1.134679,0.1413,-0.038547,1.634364,-0.845817,0.088706,0.913162,1.599624,-1.255756,0.094139,-0.072854,1.768116,-0.951012,0.064627,0.851032,1.62967,-1.377737,0.14923,-0.020281,1.78699,-1.087897,0.099294,0.825788,1.588481,-1.204491,0.149072,-0.001205,1.736451,-0.923112,0.099581,0.51251,1.586557,0.007069,0.001783,0.222464,1.625514,0.00334,0.001903,0.546582,2.23474,-0.163457,0.008803,0.263266,2.25052,-0.156119,0.011471,0.581156,2.787808,0.530413,0.00428,0.301211,2.83438,0.300075,0.0057,0.596771,2.882019,0.597817,0.002696,0.30415,2.933116,0.33326,0.004337,0.544126,2.956969,0.224649,0.00426,0.336729,3.004699,-0.099637,0.004469
sinistra,0.171003,0.562894,-1.425557,0.999514,0.183557,0.492359,-1.387634,0.999197,0.200364,0.48257,-1.387486,0.999327,0.219728,0.471444,-1.387039,0.999173,0.141413,0.517513,-1.359134,0.999029,0.127406,0.52606,-1.359039,0.999074,0.114666,0.533755,-1.358699,0.998855,0.286922,0.47311,-1.02854,0.999301,0.11302,0.55152,-0.878264,0.999194,0.220695,0.604544,-1.279493,0.999818,0.166245,0.643865,-1.237152,0.999702,0.54672,0.774703,-0.694647,0.999662,0.085821,0.847852,-0.599176,0.999495,0.757742,1.018502,-0.653779,0.795491,-0.025661,1.256401,-0.465367,0.746374,0.852144,1.475595,-1.107974,0.146577,-0.040891,1.633029,-0.80214,0.088873,0.908644,1.59431,-1.233535,0.097963,-0.077266,1.766302,-0.907327,0.065018,0.846631,1.623477,-1.357008,0.154528,-0.025962,1.785535,-1.050147,0.099985,0.821027,1.583767,-1.180522,0.154645,-0.005929,1.735468,-0.882751,0.100282,0.512275,1.585838,0.008393,0.001764,0.221787,1.622986,0.002135,0.001883,0.545456,2.23132,-0.188913,0.008674,0.260696,2.246766,-0.179791,0.011395,0.574708,2.783225,0.529991,0.004213,0.293863,2.834,0.266673,0.005691,0.588534,2.876662,0.5992,0.002679,0.295429,2.933107,0.29957,0.004356,0.540833,2.952538,0.227778,0.004202,0.331638,3.004147,-0.130475,0.004473
sinistra,0.170452,0.563546,-1.464522,0.999519,0.183268,0.492654,-1.432485,0.999206,0.200163,0.483005,-1.432458,0.999334,0.219586,0.471869,-1.432083,0.999181,0.141007,0.517552,-1.400747,0.999038,0.127022,0.526063,-1.40067,0.99908,0.114366,0.53374,-1.400374,0.998862,0.286917,0.473092,-1.08547,0.999308,0.112826,0.55135,-0.921981,0.999199,0.219676,0.605439,-1.320349,0.999819,0.165934,0.644148,-1.274295,0.999703,0.546554,0.774062,-0.762306,0.999661,0.086176,0.845914,-0.624374,0.999494,0.762286,1.016843,-0.748683,0.799628,-0.026528,1.252764,-0.524798,0.748716,0.86244,1.476004,-1.173417,0.15105,-0.040842,1.622148,-0.876941,0.091764,0.920497,1.594951,-1.294102,0.100734,-0.077058,1.752865,-0.985289,0.066882,0.857217,1.624341,-1.41513,0.158285,-0.02584,1.770505,-1.117714,0.10252,0.830929,1.584595,-1.242533,0.158309,-0.005762,1.721916,-0.953391,0.102815,0.512393,1.583624,0.003849,0.001854,0.222673,1.620414,0.006444,0.001988,0.545464,2.22923,-0.188628,0.008874,0.261218,2.244359,-0.178089,0.011641,0.574767,2.782268,0.501797,0.004289,0.295304,2.832976,0.271114,0.005814,0.588833,2.875676,0.567603,0.002716,0.297458,2.932013,0.304538,0.004423,0.541112,2.951616,0.186341,0.004294,0.332022,3.003234,-0.125267,0.004578
sinistra,0.170285,0.563958,-1.482087,0.999545,0.18324,0.492807,-1.448958,0.999246,0.200163,0.48317,-1.448808,0.999367,0.219597,0.47203,-1.448396,0.999222,0.140835,0.517805,-1.421139,0.999089,0.126903,0.526326,-1.421089,0.99913,0.114312,0.533928,-1.4208,0.998923,0.286894,0.473107,-1.101732,0.999341,0.11282,0.55136,-0.957061,0.999242,0.219674,0.605847,-1.338493,0.999828,0.165921,0.644414,-1.297546,0.99972,0.546515,0.774004,-0.778256,0.999674,0.086127,0.846119,-0.674375,0.999519,0.762025,1.017216,-0.734107,0.798599,-0.03749,1.250348,-0.572096,0.750581,0.862264,1.480138,-1.124824,0.151487,-0.060937,1.622986,-0.879979,0.092145,0.920416,1.598535,-1.230562,0.100917,-0.10104,1.754427,-0.983799,0.067147,0.857034,1.630458,-1.355269,0.158823,-0.044487,1.775661,-1.115772,0.103112,0.830512,1.590722,-1.195257,0.159242,-0.02284,1.726837,-0.956208,0.103732,0.512428,1.582922,0.006463,0.00183,0.222156,1.619042,0.003851,0.001971,0.545206,2.22103,-0.170095,0.008642,0.260405,2.239311,-0.176451,0.011367,0.574391,2.766513,0.50535,0.004221,0.294762,2.827867,0.263981,0.005779,0.58872,2.85845,0.572073,0.002675,0.297327,2.927073,0.295939,0.004374,0.53986,2.939842,0.201619,0.004226,0.330986,3.000363,-0.127979,0.004539
sinistra,0.168917,0.563894,-1.458732,0.999534,0.18253,0.492732,-1.426957,0.999229,0.199596,0.483163,-1.427036,0.999354,0.219187,0.472067,-1.426681,0.999206,0.140159,0.517527,-1.395035,0.999061,0.126166,0.526025,-1.394948,0.999101,0.113555,0.533549,-1.394742,0.998883,0.286848,0.473116,-1.084877,0.999333,0.112437,0.550621,-0.921783,0.999216,0.217793,0.605876,-1.316668,0.999826,0.16464,0.644399,-1.271172,0.99971,0.54591,0.773787,-0.775803,0.999666,0.086121,0.845452,-0.631364,0.999501,0.764274,1.01733,-0.72828,0.798833,-0.037107,1.249309,-0.52344,0.748535,0.860845,1.481398,-1.120103,0.145684,-0.060674,1.620612,-0.839877,0.089029,0.917014,1.601516,-1.227835,0.09698,-0.098409,1.752007,-0.939736,0.064782,0.854031,1.632583,-1.353774,0.153209,-0.04417,1.772591,-1.07042,0.09963,0.828964,1.591567,-1.192362,0.153286,-0.021713,1.723135,-0.914649,0.100185,0.510803,1.585777,0.004387,0.001869,0.221212,1.62133,0.005856,0.002003,0.543037,2.226668,-0.127344,0.008898,0.259897,2.245251,-0.132768,0.011658,0.573489,2.778399,0.551275,0.004366,0.294391,2.82852,0.362684,0.005889,0.588112,2.874187,0.61629,0.002743,0.296975,2.927285,0.40113,0.004425,0.538405,2.949063,0.23432,0.004355,0.330793,3.001497,-0.019259,0.004598
sinistra,0.167744,0.564575,-1.47676,0.999534,0.181612,0.492968,-1.444527,0.999225,0.198286,0.4833,-1.444647,0.999351,0.21715,0.472167,-1.444352,0.9992,0.139528,0.518247,-1.411941,0.999059,0.125685,0.526919,-1.411885,0.999099,0.113239,0.534522,-1.411698,0.998879,0.285966,0.47314,-1.103232,0.999328,0.112411,0.552008,-0.937897,0.999217,0.216793,0.606464,-1.335625,0.999826,0.163962,0.644852,-1.288995,0.999713,0.550285,0.775418,-0.78736,0.999666,0.086126,0.846126,-0.651943,0.99951,0.780572,1.102397,-0.73703,0.797352,-0.036979,1.254087,-0.53019,0.747842,0.878127,1.49431,-1.117252,0.141747,-0.045855,1.630874,-0.840038,0.087132,0.939258,1.613207,-1.226736,0.094181,-0.075705,1.7651,-0.939828,0.063241,0.877906,1.644059,-1.352356,0.149357,-0.020518,1.784132,-1.070605,0.097414,0.85084,1.603155,-1.188585,0.149177,-0.003038,1.733199,-0.914758,0.097879,0.512101,1.589267,0.004481,0.001853,0.222877,1.625482,0.005739,0.002009,0.546377,2.226777,-0.07488,0.008764,0.265985,2.245709,-0.132015,0.011562,0.579796,2.776375,0.655242,0.004314,0.30047,2.826663,0.360285,0.005841,0.594843,2.872037,0.72624,0.002717,0.301458,2.924665,0.398846,0.004383,0.547975,2.94444,0.361858,0.004311,0.34242,2.998134,-0.021614,0.004569
sinistra,0.16742,0.564802,-1.469857,0.999525,0.18125,0.492995,-1.436229,0.999214,0.197699,0.483321,-1.436387,0.999343,0.216125,0.472198,-1.43609,0.999188,0.139405,0.518429,-1.403126,0.99904,0.125662,0.527127,-1.403052,0.99908,0.113239,0.53473,-1.402858,0.998853,0.285575,0.47309,-1.087675,0.999323,0.112733,0.552171,-0.919659,0.999203,0.216565,0.606485,-1.326509,0.999825,0.163866,0.644857,-1.279316,0.999709,0.550501,0.775405,-0.768425,0.999662,0.086297,0.846139,-0.626429,0.999504,0.779725,1.089378,-0.736145,0.796889,-0.036671,1.255531,-0.506762,0.747905,0.875687,1.493992,-1.119707,0.138245,-0.045021,1.630872,-0.840867,0.087043,0.934232,1.61296,-1.233978,0.091857,-0.074022,1.765022,-0.944003,0.063053,0.873704,1.643802,-1.358635,0.146048,-0.019753,1.783384,-1.075634,0.097043,0.848136,1.602524,-1.190322,0.145541,-0.002716,1.732643,-0.915959,0.097369,0.512059,1.590482,0.003334,0.001851,0.222814,1.6266,0.006961,0.002008,0.546612,2.227524,-0.09426,0.00886,0.266055,2.245746,-0.133585,0.011675,0.582245,2.782258,0.631285,0.004334,0.302844,2.826761,0.372832,0.005848,0.598255,2.879323,0.700337,0.00273,0.304568,2.924733,0.412618,0.0044,0.549527,2.949085,0.351378,0.004333,0.344319,2.997931,-0.013588,0.004572
